#airframe_info, log_version="1.03", log_content_version="1.02", Product="GIFD", airframe_name="Cirrus SR22 Turbo", unit_software_part_number="006-B1177-C2", unit_software_version="21.70", system_software_part_number="006-B2647-N9", system_id="26038F7A8", mode=NORMAL, flightstream_header="26038F7A8_20260323_094616", 
#yyy-mm-dd, hh:mm:ss,   hh:mm,  ident,      degrees,      degrees,      ft,  inch,  ft msl, deg C,     kt,     kt,     fpm,    deg,    deg,      G,      G,   deg,   deg, volts, volts,  amps,   gals,   gals,      gph,   deg F,     psi,     Hg,    rpm,       %,   deg F,   deg F,   deg F,   deg F,   deg F,   deg F,   deg F,   deg F,   deg F,   deg F,   deg F,   deg F,   deg F,   deg F,  ft lbs,       %,   deg C,      gph,     Hg,    rpm,  ft lbs,       %,   deg C,  ft wgs,  kt, enum,    deg,    MHz,    MHz,     MHz,     MHz,    fsd,    fsd,     kt,    deg,     nm,    deg,    deg,   bool,  enum,   enum,   deg,   deg,   fpm,   enum,   mt,    mt,     mt,    mt,     mt
  Lcl Date, Lcl Time, UTCOfst, AtvWpt,     Latitude,    Longitude,  AltInd, BaroA,  AltMSL,   OAT,    IAS, GndSpd,    VSpd,  Pitch,   Roll,  LatAc, NormAc,   HDG,   TRK, volt1, volt2,  amp1,  FQtyL,  FQtyR, E1 FFlow, E1 OilT, E1 OilP, E1 MAP, E1 RPM, E1 %Pwr, E1 CHT1, E1 CHT2, E1 CHT3, E1 CHT4, E1 CHT5, E1 CHT6, E1 EGT1, E1 EGT2, E1 EGT3, E1 EGT4, E1 EGT5, E1 EGT6, E1 TIT1, E1 TIT2, E1 Torq,   E1 NG,  E1 ITT, E2 FFlow, E2 MAP, E2 RPM, E2 Torq,   E2 NG,  E2 ITT,  AltGPS, TAS, HSIS,    CRS,   NAV1,   NAV2,    COM1,    COM2,   HCDI,   VCDI, WndSpd,  WndDr, WptDst, WptBrg, MagVar, AfcsOn, RollM, PitchM, RollC, PichC, VSpdG, GPSfix,  HAL,   VAL, HPLwas, HPLfd, VPLwas
2026-03-23, 09:46:15,  -07:00,       ,             ,             ,   168.7, 30.14,        ,  30.8,   0.00,       ,  -28.70,       ,       ,       ,       ,      ,      ,  24.7,  24.1,  -4.7,  32.64,  33.41,     0.20,  169.01,    0.26,  29.91,    1.1,    0.00,  240.11,  232.51,  224.96,  230.16,  223.22,  218.39,  276.13,  286.62,  237.27,  248.97,  234.05,  220.75,  407.66,  382.05,        ,        ,        ,         ,       ,       ,        ,        ,        ,        ,   0,  GPS,    2.3, 108.70, 108.70, 127.200, 122.800,       ,       ,       ,       ,       ,       ,   -6.8,      0,  NONE,   NONE,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
2026-03-23, 09:46:17,  -07:00,       ,             ,             ,   167.7, 30.14,        ,  30.8,   0.00,       ,  -31.62,       ,       ,       ,       ,      ,      ,  24.8,  24.1,  -4.8,  31.42,  32.52,     0.49,  168.04,    0.21,  29.88,    0.1,    0.00,  240.04,  232.45,  224.92,  230.10,  223.18,  218.33,  276.04,  286.18,  237.24,  248.68,  233.70,  220.36,  407.85,  383.07,        ,        ,        ,         ,       ,       ,        ,        ,        ,        ,   0,  GPS,    2.3, 108.70, 108.70, 127.200, 122.800,       ,       ,       ,       ,       ,       ,   -6.8,      0,  NONE,   NONE,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
2026-03-23, 09:46:18,  -07:00,       ,             ,             ,   167.7, 30.14,        ,  30.8,   0.00,       ,  -31.99,       ,       ,       ,       ,      ,      ,  23.9,  23.5,  -4.9,  30.30,  31.63,     0.52,  166.96,    0.60,  29.99,    0.0,   -0.00,  239.97,  232.39,  224.87,  230.02,  223.12,  218.26,  273.42,  285.79,  238.27,  249.19,  234.42,  220.13,  406.75,  384.00,        ,        ,        ,         ,       ,       ,        ,        ,        ,        ,   0,  GPS,    2.3, 108.70, 108.70, 127.200, 122.800,       ,       ,       ,       ,       ,       ,   -6.8,      0,  NONE,   NONE,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
2026-03-23, 09:46:19,  -07:00,       ,             ,             ,   167.7, 30.14,        ,  30.8,   0.00,       ,  -32.00,       ,       ,       ,       ,      ,      ,  23.4,  22.8,  -5.1,  29.42,  30.81,     0.42,  166.03,    2.13,  29.91,   90.8,    0.00,  239.89,  232.31,  224.81,  229.95,  223.05,  218.21,  275.86,  288.59,  234.77,  248.24,  237.05,  219.11,  407.34,  380.84,        ,        ,        ,         ,       ,       ,        ,        ,        ,        ,   0,  GPS,    2.3, 108.70, 108.70, 127.200, 122.800,       ,       ,       ,       ,       ,       ,   -6.8,      0,  NONE,   NONE,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
2026-03-23, 09:46:20,  -07:00,       ,             ,             ,   164.7, 30.14,        ,  30.8,   0.00,       ,  -54.64,       ,       ,       ,       ,      ,      ,  23.5,  22.9,  -5.3,  28.72,  29.98,     6.29,  165.12,   19.70,  26.45, 1010.2,    0.18,  239.81,  232.26,  224.77,  229.88,  223.00,  218.16,  340.38,  332.62,  243.26,  297.52,  306.38,  275.72,  437.96,  418.87,        ,        ,        ,         ,       ,       ,        ,        ,        ,        ,   0,  GPS,    2.3, 108.70, 108.70, 127.200, 122.800,       ,       ,       ,       ,       ,       ,   -6.8,      0,  NONE,   NONE,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
2026-03-23, 09:46:21,  -07:00,       ,             ,             ,   173.7, 30.14,        ,  30.8,   0.00,       ,   91.42,       ,       ,       ,       ,      ,      ,  23.9,  23.2,  -5.4,  28.01,  29.24,     5.09,  164.24,   32.52,  18.70, 1145.5,    0.16,  239.74,  232.19,  224.69,  229.82,  222.98,  218.08,  402.76,  385.97,  337.56,  375.32,  364.53,  343.35,  476.15,  487.26,        ,        ,        ,         ,       ,       ,        ,        ,        ,        ,   0,  GPS,    2.3, 108.70, 108.70, 127.200, 122.800,       ,       ,       ,       ,       ,       ,   -6.8,      0,  NONE,   NONE,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
2026-03-23, 09:46:22,  -07:00,       ,             ,             ,   172.7, 30.14,        ,  30.8,   0.00,       ,  114.59,       ,       ,       ,       ,      ,      ,  24.3,  23.6,  -4.7,  27.26,  28.60,     4.53,  164.08,   36.72,  17.97, 1174.8,    0.14,  239.67,  232.15,  224.66,  229.75,  223.00,  218.05,  449.02,  464.90,  401.61,  459.45,  436.85,  434.83,  536.28,  533.14,        ,        ,        ,         ,       ,       ,        ,        ,        ,        ,   0,  GPS,    2.3, 108.70, 108.70, 127.200, 122.800,       ,       ,       ,       ,       ,       ,   -6.8,      0,  NONE,   NONE,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
2026-03-23, 09:46:23,  -07:00,       ,             ,             ,   172.7, 30.14,        ,  30.8,   0.00,       ,   64.09,       ,       ,       ,       ,      ,      ,  25.0,  24.5,  -0.6,  26.65,  27.99,     4.35,  164.52,   39.27,  17.12, 1216.1,    0.15,  239.60,  232.12,  224.61,  229.69,  223.07,  218.04,  518.59,  548.02,  508.74,  539.69,  532.94,  525.40,  593.36,  613.06,        ,        ,        ,         ,       ,       ,        ,        ,        ,        ,   0,  GPS,    2.3, 108.70, 108.70, 127.200, 122.800,       ,       ,       ,       ,       ,       ,   -6.8,      0,  NONE,   NONE,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
2026-03-23, 09:46:24,  -07:00,       ,             ,             ,   171.7, 30.14,        ,  30.8,   0.00,       ,    6.27,       ,       ,       ,       ,      ,      ,  25.7,  25.5,   2.5,  26.15,  27.35,     4.31,  165.58,   40.32,  16.68, 1282.1,    0.15,  239.53,  232.11,  224.61,  229.64,  223.17,  218.07,  587.16,  617.98,  586.39,  619.31,  608.81,  608.31,  645.13,  674.04,        ,        ,        ,         ,       ,       ,        ,        ,        ,        ,   0,  GPS,    2.3, 108.70, 108.70, 127.200, 122.800,       ,       ,       ,       ,       ,       ,   -6.8,      0,  NONE,   NONE,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
2026-03-23, 09:46:25,  -07:00,       ,             ,             ,   172.7, 30.14,        ,  30.8,   0.00,       ,   10.29,       ,       ,       ,       ,      ,      ,  26.1,  26.2,   4.6,  25.57,  26.85,     4.26,  166.84,   40.93,  16.12, 1291.5,    0.15,  239.48,  232.15,  224.64,  229.60,  223.36,  218.13,  651.33,  680.01,  665.52,  671.99,  679.46,  673.14,  685.33,  734.18,        ,        ,        ,         ,       ,       ,        ,        ,        ,        ,   0,  GPS,    2.3, 108.70, 108.70, 127.200, 122.800,       ,       ,       ,       ,       ,       ,   -6.8,      0,  NONE,   NONE,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
2026-03-23, 09:46:26,  -07:00,       ,             ,             ,   173.7, 30.14,        ,  30.8,   0.00,       ,   19.03,       ,       ,       ,       ,      ,      ,  26.5,  26.8,   6.2,  25.05,  26.31,     4.06,  168.32,   40.78,  15.19, 1260.1,    0.13,  239.43,  232.18,  224.70,  229.58,  223.59,  218.22,  697.59,  733.98,  723.23,  719.91,  739.05,  725.78,  719.68,  771.72,        ,        ,        ,         ,       ,       ,        ,        ,        ,        ,   0,  GPS,    2.3, 108.70, 108.70, 127.200, 122.800,       ,       ,       ,       ,       ,       ,   -6.8,      0,  NONE,   NONE,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
2026-03-23, 09:46:27,  -07:00,       ,             ,             ,   171.7, 30.14,        ,  30.8,   0.00,       ,  -16.89,       ,       ,       ,       ,      ,      ,  26.8,  27.2,   7.3,  24.59,  25.87,     3.76,  169.89,   39.91,  14.74, 1205.3,    0.11,  239.41,  232.26,  224.80,  229.57,  223.87,  218.36,  737.73,  771.79,  763.85,  753.27,  779.04,  763.01,  740.05,  796.23,        ,        ,        ,         ,       ,       ,        ,        ,        ,        ,   0,  GPS,    2.3, 108.70, 108.70, 127.200, 122.800,       ,       ,       ,       ,       ,       ,   -6.8,      0,  NONE,   NONE,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
2026-03-23, 09:46:28,  -07:00,       ,             ,             ,   170.7, 30.14,        ,  30.8,   0.00,       ,  -60.16,       ,       ,       ,       ,      ,      ,  27.0,  27.5,   8.1,  24.23,  25.47,     3.59,  171.35,   39.32,  14.82, 1189.1,    0.11,  239.37,  232.36,  224.93,  229.58,  224.19,  218.53,  770.97,  802.86,  795.84,  778.96,  814.57,  793.51,  755.96,  814.83,        ,        ,        ,         ,       ,       ,        ,        ,        ,        ,   0,  GPS,    2.3, 108.70, 108.70, 127.200, 122.800,       ,       ,       ,       ,       ,       ,   -6.8,      0,  NONE,   NONE,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
2026-03-23, 09:46:29,  -07:00,       ,             ,             ,   171.7, 30.14,        ,  30.8,   0.00,       ,  -27.08,       ,       ,       ,       ,      ,      ,  27.2,  27.8,   8.8,  23.85,  25.13,     3.53,  172.75,   39.13,  14.78, 1191.1,    0.11,  239.34,  232.50,  225.11,  229.60,  224.56,  218.72,  801.95,  829.50,  826.31,  804.26,  847.46,  821.48,  770.36,  833.31,        ,        ,        ,         ,       ,       ,        ,        ,        ,        ,   0,  GPS,    2.3, 108.70, 108.70, 127.200, 122.800,       ,       ,       ,       ,       ,       ,   -6.8,      0,  NONE,   NONE,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
2026-03-23, 09:46:30,  -07:00,       ,             ,             ,   171.7, 30.14,        ,  30.8,   0.00,       ,    3.68,       ,       ,       ,       ,      ,      ,  27.3,  28.0,   9.2,  23.47,  24.75,     3.54,  174.01,   39.04,  14.80, 1187.9,    0.11,  239.32,  232.63,  225.29,  229.66,  224.92,  218.93,  828.07,  854.03,  850.25,  825.53,  875.04,  846.00,  784.44,  847.97,        ,        ,        ,         ,       ,       ,        ,        ,        ,        ,   0,  GPS,    2.3, 108.70, 108.70, 127.200, 122.800,       ,       ,       ,       ,       ,       ,   -6.8,      0,  NONE,   NONE,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
2026-03-23, 09:46:31,  -07:00,       ,             ,             ,   171.7, 30.14,        ,  30.8,   0.00,       ,  -20.48,       ,       ,       ,       ,      ,      ,  27.4,  28.2,   9.5,  23.13,  24.44,     3.54,  175.18,   38.73,  14.99, 1176.0,    0.11,  239.33,  232.80,  225.50,  229.72,  225.34,  219.16,  839.45,  876.55,  875.28,  847.14,  901.29,  870.09,  798.68,  858.56,        ,        ,        ,         ,       ,       ,        ,        ,        ,        ,   0,  GPS,    2.3, 108.70, 108.70, 127.200, 122.800,       ,       ,       ,       ,       ,       ,   -6.8,      0,  NONE,   NONE,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
2026-03-23, 09:46:32,  -07:00,       ,             ,             ,   171.7, 30.14,        ,  30.8,   0.00,       ,   -9.39,       ,       ,       ,       ,      ,      ,  27.5,  28.3,   9.8,  22.86,  24.15,     3.53,  176.19,   38.68,  14.92, 1180.9,    0.11,  239.32,  232.97,  225.71,  229.80,  225.72,  219.40,  867.44,  898.51,  897.06,  865.61,  926.24,  890.93,  812.29,  875.50,        ,        ,        ,         ,       ,       ,        ,        ,        ,        ,   0,  GPS,    2.3, 108.70, 108.70, 127.200, 122.800,       ,       ,       ,       ,       ,       ,   -6.8,      0,  NONE,   NONE,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
2026-03-23, 09:46:33,  -07:00,       ,             ,             ,   171.7, 30.14,        ,  30.8,   0.00,       ,  -19.86,       ,       ,       ,       ,      ,      ,  27.5,  28.4,  10.0,  22.59,  23.88,     3.50,  177.19,   38.72,  14.86, 1184.1,    0.11,  239.34,  233.17,  225.95,  229.88,  226.16,  219.72,  893.54,  917.54,  916.97,  885.38,  950.39,  910.43,  825.00,  892.22,        ,        ,        ,         ,       ,       ,        ,        ,        ,        ,   0,  GPS,    2.3, 108.70, 108.70, 127.200, 122.800,       ,       ,       ,       ,       ,       ,   -6.8,      0,  NONE,   NONE,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
2026-03-23, 09:46:34,  -07:00,       ,             ,             ,   171.7, 30.14,        ,  30.8,   0.00,       ,   -6.00,       ,       ,       ,       ,      ,      ,  27.6,  28.5,  10.1,  22.34,  23.64,     3.54,  177.93,   38.80,  14.86, 1186.8,    0.11,  239.35,  233.37,  226.19,  229.98,  226.57,  219.97,  915.55,  935.85,  934.72,  901.05,  972.86,  930.08,  837.32,  907.49,        ,        ,        ,         ,       ,       ,        ,        ,        ,        ,   0,  GPS,    2.3, 108.70, 108.70, 127.200, 122.800,       ,       ,       ,       ,       ,       ,   -6.8,      0,  NONE,   NONE,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
2026-03-23, 09:46:35,  -07:00,       ,             ,             ,   171.7, 30.14,        ,  30.8,   0.00,       ,    1.38,   1.44,   0.18,  -0.02,   0.00, 275.7,      ,  27.6,  28.5,  10.2,  22.12,  23.44,     3.52,  178.56,   38.78,  14.92, 1184.6,    0.11,  239.39,  233.56,  226.44,  230.10,  227.00,  220.24,  936.86,  955.29,  952.64,  914.32,  990.57,  947.09,  850.25,  922.44,        ,        ,        ,         ,       ,       ,        ,        ,        ,        ,   0,  GPS,    2.3, 108.70, 108.70, 127.200, 122.800,       ,       ,       ,       ,       ,       ,   -6.8,      0,  NONE,   NONE,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
2026-03-23, 09:46:36,  -07:00,       ,             ,             ,   170.7, 30.14,        ,  30.8,   0.00,       ,  -30.26,   1.46,   0.15,  -0.01,   0.01, 275.7,      ,  27.7,  28.6,  10.2,  21.92,  23.22,     3.51,  179.14,   38.88,  14.86, 1189.0,    0.11,  239.42,  233.78,  226.70,  230.22,  227.41,  220.55,  953.16,  968.32,  965.98,  925.44, 1008.87,  961.43,  859.60,  932.97,        ,        ,        ,         ,       ,       ,        ,        ,        ,        ,   0,  GPS,    2.3, 108.70, 108.70, 127.200, 122.800,       ,       ,       ,       ,       ,       ,   -6.8,      0,  NONE,   NONE,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
2026-03-23, 09:46:37,  -07:00,       ,             ,             ,   169.7, 30.14,        ,  30.8,   0.00,       ,  -42.59,   1.49,   0.13,  -0.01,  -0.00, 275.7,      ,  27.7,  28.6,  10.2,  21.73,  23.02,     3.54,  179.64,   38.89,  14.84, 1190.7,    0.11,  239.47,  234.01,  226.97,  230.35,  227.85,  220.85,  965.23,  979.05,  979.07,  936.91, 1018.98,  973.88,  867.87,  941.23,        ,        ,        ,         ,       ,       ,        ,        ,        ,        ,   0,  GPS,    2.3, 108.70, 108.70, 127.200, 122.800,       ,       ,       ,       ,       ,       ,   -6.8,      0,  NONE,   NONE,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
2026-03-23, 09:46:38,  -07:00,       ,             ,             ,   169.7, 30.14,        ,  30.8,   0.00,       ,  -36.86,   1.48,   0.14,  -0.01,  -0.00, 275.7,      ,  27.7,  28.7,  10.2,  21.56,  22.84,     3.54,  180.03,   39.10,  14.81, 1200.8,    0.11,  239.51,  234.25,  227.24,  230.49,  228.26,  221.17,  974.63,  988.31,  987.59,  947.44, 1028.35,  982.36,  875.50,  946.60,        ,        ,        ,         ,       ,       ,        ,        ,        ,        ,   0,  GPS,    2.3, 108.70, 108.70, 127.200, 122.800,       ,       ,       ,       ,       ,       ,   -6.8,      0,  NONE,   NONE,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
2026-03-23, 09:46:39,  -07:00,       ,             ,             ,   168.7, 30.14,        ,  30.8,   0.00,       ,  -38.41,   1.47,   0.19,  -0.01,   0.00, 275.7,      ,  27.7,  28.7,  10.1,  21.40,  22.69,     3.58,  180.40,   39.15,  14.81, 1200.8,    0.11,  239.59,  234.48,  227.53,  230.63,  228.71,  221.50,  985.10,  996.94,  995.54,  955.37, 1034.23,  989.60,  882.84,  952.73,        ,        ,        ,         ,       ,       ,        ,        ,        ,        ,   0,  GPS,    2.3, 108.70, 108.70, 127.200, 122.800,       ,       ,       ,       ,       ,       ,   -6.8,      0,  NONE,   NONE,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
2026-03-23, 09:46:40,  -07:00,       ,             ,             ,   169.7, 30.14,        ,  30.8,   0.00,       ,  -19.41,   1.48,   0.19,   0.00,  -0.00, 275.7,      ,  27.7,  28.7,  10.1,  21.26,  22.56,     3.56,  180.67,   39.15,  14.86, 1195.3,    0.11,  239.64,  234.74,  227.83,  230.80,  229.13,  221.84,  995.40, 1004.84, 1002.41,  960.68, 1040.31,  994.64,  889.17,  959.12,        ,        ,        ,         ,       ,       ,        ,        ,        ,        ,   0,  GPS,    2.3, 108.70, 108.70, 127.200, 122.800,       ,       ,       ,       ,       ,       ,   -6.8,      0,  NONE,   NONE,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
2026-03-23, 09:46:41,  -07:00,       ,             ,             ,   170.7, 30.14,        ,  30.8,   0.00,       ,   22.17,   1.47,   0.18,  -0.00,  -0.01, 275.7,      ,  27.7,  28.7,  10.0,  21.11,  22.43,     3.56,  180.94,   39.03,  14.86, 1194.7,    0.11,  239.73,  235.02,  228.13,  230.97,  229.58,  222.24, 1006.55, 1009.20, 1007.16,  968.22, 1047.33, 1001.42,  894.49,  965.28,        ,        ,        ,         ,       ,       ,        ,        ,        ,        ,   0,  GPS,    2.3, 108.70, 108.70, 127.200, 122.800,       ,       ,       ,       ,       ,       ,   -6.8,      0,  NONE,   NONE,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
2026-03-23, 09:46:42,  -07:00,       ,             ,             ,   171.7, 30.14,        ,  30.8,   0.00,       ,   33.19,   1.44,   0.19,  -0.01,   0.00, 275.7,      ,  27.7,  28.7,  10.0,  21.00,  22.32,     3.57,  181.10,   39.11,  14.84, 1201.7,    0.11,  239.80,  235.25,  228.44,  231.14,  230.01,  222.54, 1010.60, 1013.99, 1009.48,  975.04, 1053.23, 1007.89,  899.96,  967.74,        ,        ,        ,         ,       ,       ,        ,        ,        ,        ,   0,  GPS,    2.3, 108.70, 108.70, 127.200, 122.800,       ,       ,       ,       ,       ,       ,   -6.8,      0,  NONE,   NONE,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
2026-03-23, 09:46:43,  -07:00,       ,             ,             ,   171.7, 30.14,        ,  30.8,   0.00,       ,   25.99,   1.46,   0.21,  -0.01,  -0.01, 275.7,      ,  27.7,  28.7,   9.9,  20.89,  22.21,     3.54,  181.24,   39.12,  14.83, 1201.3,    0.12,  239.89,  235.54,  228.76,  231.32,  230.48,  222.94, 1015.06, 1016.85, 1014.90,  981.04, 1059.68, 1014.49,  903.83,  971.07,        ,        ,        ,         ,       ,       ,        ,        ,        ,        ,   0,  GPS,    2.3, 108.70, 108.70, 127.200, 122.800,       ,       ,       ,       ,       ,       ,   -6.8,      0,  NONE,   NONE,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
2026-03-23, 09:46:44,  -07:00,       ,             ,             ,   170.7, 30.14,        ,  30.8,   0.00,       ,   -5.33,   1.46,   0.21,   0.00,  -0.00, 275.7,      ,  27.7,  28.7,   9.8,  20.78,  22.13,     3.56,  181.32,   39.21,  14.82, 1204.5,    0.12,  240.00,  235.80,  229.08,  231.51,  230.91,  223.28, 1019.94, 1018.38, 1018.12,  984.68, 1065.59, 1021.85,  906.84,  974.47,        ,        ,        ,         ,       ,       ,        ,        ,        ,        ,   0,  GPS,    2.3, 108.70, 108.70, 127.200, 122.800,       ,       ,       ,       ,       ,       ,   -6.8,      0,  NONE,   NONE,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
2026-03-23, 09:46:45,  -07:00,       ,             ,             ,   170.7, 30.14,        ,  30.8,   0.00,       ,  -10.13,   1.48,   0.23,  -0.01,   0.00, 275.6,      ,  27.7,  28.7,   9.7,  20.67,  22.04,     3.58,  181.40,   39.27,  14.80, 1204.3,    0.12,  240.11,  236.07,  229.42,  231.70,  231.37,  223.65, 1023.06, 1021.88, 1020.47,  989.96, 1070.40, 1026.14,  911.19,  976.28,        ,        ,        ,         ,       ,       ,        ,        ,        ,        ,   0,  GPS,    2.3, 108.70, 108.70, 127.200, 122.800,       ,       ,       ,       ,       ,       ,   -6.8,      0,  NONE,   NONE,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
2026-03-23, 09:46:46,  -07:00,       ,             ,             ,   170.7, 30.14,        ,  30.8,   0.00,       ,  -19.24,   1.45,   0.22,   0.00,  -0.00, 275.6,      ,  27.7,  28.7,   9.6,  20.60,  21.95,     3.58,  181.48,   39.34,  14.83, 1205.2,    0.12,  240.21,  236.35,  229.75,  231.91,  231.79,  224.02, 1027.69, 1025.07, 1023.89,  994.64, 1073.98, 1028.97,  915.37,  979.19,        ,        ,        ,         ,       ,       ,        ,        ,        ,        ,   0,  GPS,    2.3, 108.70, 108.70, 127.200, 122.800,       ,       ,       ,       ,       ,       ,   -6.8,      0,  NONE,   NONE,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
2026-03-23, 09:46:47,  -07:00,       ,             ,             ,   171.7, 30.14,        ,  30.8,   0.00,       ,    9.21,   1.44,   0.20,  -0.01,   0.00, 275.6,      ,  27.8,  28.7,   9.5,  20.52,  21.88,     3.57,  181.55,   39.37,  14.80, 1207.9,    0.12,  240.34,  236.69,  230.10,  232.11,  232.24,  224.45, 1030.72, 1026.74, 1028.15,  999.06, 1077.19, 1032.75,  918.40,  982.44,        ,        ,        ,         ,       ,       ,        ,        ,        ,        ,   0,  GPS,    2.3, 108.70, 108.70, 127.200, 122.800,       ,       ,       ,       ,       ,       ,   -6.8,      0,  NONE,   NONE,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
2026-03-23, 09:46:48,  -07:00,       ,             ,             ,   170.7, 30.14,        ,  30.8,   0.00,       ,   -0.08,   1.44,   0.19,  -0.02,  -0.01, 275.7,      ,  27.8,  28.7,   9.4,  20.44,  21.83,     3.55,  181.60,   39.47,  14.79, 1212.5,    0.12,  240.45,  236.97,  230.44,  232.34,  232.66,  224.83, 1032.41, 1029.50, 1030.88, 1000.58, 1081.34, 1035.76,  921.47,  983.67,        ,        ,        ,         ,       ,       ,        ,        ,        ,        ,   0,  GPS,    2.3, 108.70, 108.70, 127.200, 122.800,       ,       ,       ,       ,       ,       ,   -6.8,      0,  NONE,   NONE,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
2026-03-23, 09:46:49,  -07:00,       ,             ,             ,   171.7, 30.14,        ,  30.8,   0.00,       ,   -3.47,   1.43,   0.11,  -0.02,  -0.01, 275.7,      ,  27.8,  28.7,   9.3,  20.38,  21.76,     3.55,  181.69,   39.55,  14.74, 1213.1,    0.12,  240.58,  237.23,  230.79,  232.55,  233.12,  225.20, 1032.75, 1034.21, 1032.00, 1003.24, 1084.24, 1039.34,  925.26,  984.50,        ,        ,        ,         ,       ,       ,        ,        ,        ,        ,   0,  GPS,    2.3, 108.70, 108.70, 127.200, 122.800,       ,       ,       ,       ,       ,       ,   -6.8,      0,  NONE,   NONE,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
2026-03-23, 09:46:50,  -07:00,       ,             ,             ,   170.7, 30.14,        ,  30.8,   0.00,       ,  -13.57,   1.43,   0.10,  -0.01,  -0.01, 275.7,      ,  27.8,  28.7,   9.2,  20.31,  21.70,     3.58,  181.78,   39.57,  14.78, 1217.8,    0.12,  240.72,  237.54,  231.12,  232.78,  233.54,  225.59, 1033.46, 1038.32, 1033.68, 1006.03, 1087.06, 1041.32,  929.28,  985.60,        ,        ,        ,         ,       ,       ,        ,        ,        ,        ,   0,  GPS,    2.3, 108.70, 108.70, 127.200, 122.800,       ,       ,       ,       ,       ,       ,   -6.8,      0,  NONE,   NONE,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
2026-03-23, 09:46:51,  -07:00,       ,             ,             ,   169.7, 30.14,        ,  30.8,   0.00,       ,  -40.39,   1.42,   0.09,  -0.00,  -0.00, 275.7,      ,  27.8,  28.7,   9.1,  20.25,  21.64,     3.59,  181.84,   39.51,  14.82, 1212.8,    0.12,  240.86,  237.84,  231.50,  233.01,  233.99,  226.00, 1036.39, 1040.59, 1037.71, 1008.24, 1089.41, 1042.27,  931.99,  989.15,        ,        ,        ,         ,       ,       ,        ,        ,        ,        ,   0,  GPS,    2.3, 108.70, 108.70, 127.200, 122.800,       ,       ,       ,       ,       ,       ,   -6.8,      0,  NONE,   NONE,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
2026-03-23, 09:46:52,  -07:00,       ,             ,             ,   169.7, 30.14,        ,  30.8,   0.00,       ,  -25.95,   1.42,   0.07,  -0.00,  -0.01, 275.7,      ,  27.8,  28.7,   9.0,  20.21,  21.58,     3.58,  181.89,   39.39,  14.86, 1204.8,    0.12,  241.00,  238.15,  231.85,  233.26,  234.41,  226.40, 1040.01, 1043.23, 1039.60, 1009.47, 1089.99, 1043.46,  934.64,  991.88,        ,        ,        ,         ,       ,       ,        ,        ,        ,        ,   0,  GPS,    2.3, 108.70, 108.70, 127.200, 122.800,       ,       ,       ,       ,       ,       ,   -6.8,      0,  NONE,   NONE,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
